WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_56']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_56,2,2,7.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'd46790cf02bc4c128ad5d859c5836cab_0']",http://data.ebrgis.opendata.arcgis.com/datasets/d46790cf02bc4c128ad5d859c5836cab_0,4,2,1.75,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '7cf97ac750f740a4b4364c9a06e0daf3_0']",http://data.ebrgis.opendata.arcgis.com/datasets/7cf97ac750f740a4b4364c9a06e0daf3_0,4,4,0.0,200,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'a38e166f296b467d8e783e21355b62bd_0']",http://data.ebrgis.opendata.arcgis.com/datasets/a38e166f296b467d8e783e21355b62bd_0,2,2,13.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'c90c5e762db34efc9f2fbc3378c9aa24_0']",http://data.ebrgis.opendata.arcgis.com/datasets/c90c5e762db34efc9f2fbc3378c9aa24_0,2,2,27.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '43f828ef58084b41a7f01c82a047c2df_0']",http://data.ebrgis.opendata.arcgis.com/datasets/43f828ef58084b41a7f01c82a047c2df_0,2,2,18.5,100,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_51']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_51,2,2,0.0,0,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '55ec35e5a4424c7884c414b106cee1be_0']",http://data.ebrgis.opendata.arcgis.com/datasets/55ec35e5a4424c7884c414b106cee1be_0,4,4,1.25,100,0.0,50.0
data.ebrgis.opendata.arcgis.com,2017,"['', 'datasets']",http://data.ebrgis.opendata.arcgis.com/datasets,5,3,600.5,0,0.0,60.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '9209d928f76e4a979adfe04438f21eb4_4']",http://data.ebrgis.opendata.arcgis.com/datasets/9209d928f76e4a979adfe04438f21eb4_4,2,2,16.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '9f788a20969c4a3984f560b83061741f_0']",http://data.ebrgis.opendata.arcgis.com/datasets/9f788a20969c4a3984f560b83061741f_0,4,4,6.0,100,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '3f39cdfac9624e99965328f1e8b367cb_0']",http://data.ebrgis.opendata.arcgis.com/datasets/3f39cdfac9624e99965328f1e8b367cb_0,4,4,45.25,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_49']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_49,2,2,35.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_58']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_58,2,2,85.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '04e59ed465fe4a0ab70fdabb9413a94d_0']",http://data.ebrgis.opendata.arcgis.com/datasets/04e59ed465fe4a0ab70fdabb9413a94d_0,4,2,1547.0,0,0.0,50.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_24']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_24,2,2,7.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'c1fb994bfea049bcab418b90445bd633_0']",http://data.ebrgis.opendata.arcgis.com/datasets/c1fb994bfea049bcab418b90445bd633_0,2,2,326.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'ef927acb261c48c3bbef735602b9f5dc_0']",http://data.ebrgis.opendata.arcgis.com/datasets/ef927acb261c48c3bbef735602b9f5dc_0,2,2,14.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2021,"['', '']",http://data.ebrgis.opendata.arcgis.com/,1800,720,8.89,83,0.0,41.67
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '12b1e0d3edb841b2a8e159353bf0246b_0']",http://data.ebrgis.opendata.arcgis.com/datasets/12b1e0d3edb841b2a8e159353bf0246b_0,4,4,0.0,0,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'af84146f3eee42339dbcedf4b15ea83e_0']",http://data.ebrgis.opendata.arcgis.com/datasets/af84146f3eee42339dbcedf4b15ea83e_0,2,2,27.5,0,0.0,0.0
