WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
gisdata.brla.gov,2023,"['', 'datasets', 'judicial-justice-of-the-peace', 'explore']",http://gisdata.brla.gov/datasets/judicial-justice-of-the-peace/explore,406,84,4.84,140,0.1,0.24
gisdata.brla.gov,2023,"['', '404']",http://gisdata.brla.gov/404,56,42,2.45,28,0.5,0.75
gisdata.brla.gov,2023,"['', 'datasets', '46cba9d6e923429897c574e9dd9420d4_0', 'about']",http://gisdata.brla.gov/datasets/46cba9d6e923429897c574e9dd9420d4_0/about,56,8,12.61,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::tiger-trails-route', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::tiger-trails-route/explore,84,14,1.58,0,0.0,0.17
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::property', 'about']",http://gisdata.brla.gov/apps/ebrgis::property/about,114,57,4.56,108,0.74,0.74
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::voting-precinct', 'about']",http://gisdata.brla.gov/datasets/ebrgis::voting-precinct/about,98,28,0.93,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::floodplain-conveyance-zone', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::floodplain-conveyance-zone/explore,70,20,78.9,12,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::city-limits', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::city-limits/explore,3556,42,0.09,0,0.0,0.02
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::downtown-development-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::downtown-development-district/about,50,22,4.66,50,0.14,0.14
gisdata.brla.gov,2023,"['', 'datasets', 'road-closures', 'explore']",http://gisdata.brla.gov/datasets/road-closures/explore,94,29,5.13,50,0.07,0.53
gisdata.brla.gov,2023,"['', 'maps', 'd4d14f61b76c4d81a848d0c51c66aa96', 'about']",http://gisdata.brla.gov/maps/d4d14f61b76c4d81a848d0c51c66aa96/about,27,9,2.04,27,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::street-lighting', 'about']",http://gisdata.brla.gov/maps/ebrgis::street-lighting/about,3,3,13.6,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'lot-profile', 'explore']",http://gisdata.brla.gov/datasets/lot-profile/explore,40,20,1.32,40,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::zoning-overlay-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::zoning-overlay-district/explore,153,18,0.65,9,0.0,0.35
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::flood-protection-district-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::flood-protection-district-1/explore,28,14,1.34,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'e2daa43809594c43a0f807237d953930_0', 'explore']",http://gisdata.brla.gov/datasets/e2daa43809594c43a0f807237d953930_0/explore,24,8,10.85,0,0.0,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::ebrosco-map-key', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::ebrosco-map-key/explore,16,8,1.02,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::la-senate', 'about']",http://gisdata.brla.gov/datasets/ebrgis::la-senate/about,9,9,20.43,9,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::census-2020', 'about']",http://gisdata.brla.gov/datasets/ebrgis::census-2020/about,32,8,18.76,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '15b7ab2ae8254dde8adfd40a6304534a', 'explore']",http://gisdata.brla.gov/maps/15b7ab2ae8254dde8adfd40a6304534a/explore,27,3,0.84,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::school-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::school-district/explore,70,14,1.5,0,1.4,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::street-speed-limit', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::street-speed-limit/explore,266,28,0.38,0,0.0,0.05
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::polling-place', 'about']",http://gisdata.brla.gov/datasets/ebrgis::polling-place/about,28,14,4.51,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'b5d9f1afc2ac4f37b54d8645135c76da_0', 'explore']",http://gisdata.brla.gov/datasets/b5d9f1afc2ac4f37b54d8645135c76da_0/explore,28,14,0.92,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', '68718bcfe6ef49d898799610c2707373_0', 'explore']",http://gisdata.brla.gov/datasets/68718bcfe6ef49d898799610c2707373_0/explore,21,3,1.08,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '81cb38bb84e547148aa05d21520f46c5', 'about']",http://gisdata.brla.gov/maps/81cb38bb84e547148aa05d21520f46c5/about,25,25,2.63,25,0.61,0.61
gisdata.brla.gov,2023,"['', 'datasets', 'daa783c05ae04628af0641415c845464_0', 'explore']",http://gisdata.brla.gov/datasets/daa783c05ae04628af0641415c845464_0/explore,70,14,0.71,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'e25f359836414f778e4c422e6fb23375', 'about']",http://gisdata.brla.gov/maps/e25f359836414f778e4c422e6fb23375/about,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', '6eb155f0d0154034b1a1513e5da847f8_0', 'explore']",http://gisdata.brla.gov/datasets/6eb155f0d0154034b1a1513e5da847f8_0/explore,42,14,2.37,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '4c406290c6cb4e44882ccf40b11bf8e0', 'explore']",http://gisdata.brla.gov/datasets/4c406290c6cb4e44882ccf40b11bf8e0/explore,70,28,2.31,70,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::polling-place-deprecated', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::polling-place-deprecated/explore,42,28,37.23,14,0.33,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::voting-precinct', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::voting-precinct/explore,84,28,1.07,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'd72e18600787430984d2138ae7aa95e0', 'explore']",http://gisdata.brla.gov/maps/d72e18600787430984d2138ae7aa95e0/explore,42,14,3.14,0,0.0,0.67
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::gun-free-zone', 'explore']",http://gisdata.brla.gov/maps/ebrgis::gun-free-zone/explore,153,9,0.24,0,0.0,0.06
gisdata.brla.gov,2023,"['', 'maps', '4a08db29e84b4c9696228cb93ae546ae', 'aboutdata']",http://gisdata.brla.gov/maps/4a08db29e84b4c9696228cb93ae546ae/aboutdata,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', '52323c90b9f34808a5d093918737956a', 'about']",http://gisdata.brla.gov/maps/52323c90b9f34808a5d093918737956a/about,3,3,79.98,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::industrial-area-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::industrial-area-1/explore,9,6,1.12,3,0.33,1.0
gisdata.brla.gov,2023,"['', 'maps', '00cf3275a0f844229b212f77b2f52071', 'explore']",http://gisdata.brla.gov/maps/00cf3275a0f844229b212f77b2f52071/explore,502,50,0.76,0,1.44,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::police-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::police-district/explore,56,28,38.09,0,1.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::tax-ward-section', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::tax-ward-section/explore,56,14,0.94,0,1.25,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'judicial-court-sections', 'api']",http://gisdata.brla.gov/datasets/judicial-court-sections/api,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::building-footprint', 'explore']",http://gisdata.brla.gov/maps/ebrgis::building-footprint/explore,28,14,1.96,28,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::school-locations', 'explore']",http://gisdata.brla.gov/maps/ebrgis::school-locations/explore,50,25,17.97,0,1.2,0.0
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::historic-land-development', 'about']",http://gisdata.brla.gov/apps/ebrgis::historic-land-development/about,10,5,2.74,4,0.0,0.0
gisdata.brla.gov,2023,"['', 'apps', 'd1601e79e76f47ff8cf3396041724ae2', 'explore']",http://gisdata.brla.gov/apps/d1601e79e76f47ff8cf3396041724ae2/explore,9,3,17.37,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '0ff8168d8291494d9fbd666b745a4672', 'about']",http://gisdata.brla.gov/maps/0ff8168d8291494d9fbd666b745a4672/about,12,6,1.31,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::existing-land-use', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::existing-land-use/explore,54,9,6.03,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'c1fb994bfea049bcab418b90445bd633', 'about']",http://gisdata.brla.gov/maps/c1fb994bfea049bcab418b90445bd633/about,3,3,36.25,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'historic-markers', 'explore']",http://gisdata.brla.gov/datasets/historic-markers/explore,20,4,0.94,12,0.0,0.2
